,ID,Date_Time,Year,Month,Mdate,Day,Time,Sensor_ID,Sensor_Name,Hourly_Counts
1388474,2249543,2018-06-03T15:00:00,2018,June,3,Sunday,15,34,Flinders St-Spark La,144
1388475,2249544,2018-06-03T15:00:00,2018,June,3,Sunday,15,39,Alfred Place,104
1388476,2249545,2018-06-03T15:00:00,2018,June,3,Sunday,15,37,Lygon St (East),268
1388477,2249546,2018-06-03T15:00:00,2018,June,3,Sunday,15,40,Lonsdale St-Spring St (West),192
1388478,2249547,2018-06-03T15:00:00,2018,June,3,Sunday,15,36,Queen St (West),161
1388479,2249548,2018-06-03T15:00:00,2018,June,3,Sunday,15,29,St Kilda Rd-Alexandra Gardens,824
1388480,2249549,2018-06-03T15:00:00,2018,June,3,Sunday,15,42,Grattan St-Swanston St (West),213
1388482,2249550,2018-06-03T15:00:00,2018,June,3,Sunday,15,43,Monash Rd-Swanston St (West),234
1388483,2249551,2018-06-03T15:00:00,2018,June,3,Sunday,15,44,Tin Alley-Swanston St (West),126
1388484,2249552,2018-06-03T15:00:00,2018,June,3,Sunday,15,35,Southbank,2586
1388485,2249553,2018-06-03T15:00:00,2018,June,3,Sunday,15,45,Little Collins St-Swanston St (East),1565
1388486,2249554,2018-06-03T15:00:00,2018,June,3,Sunday,15,41,Flinders La-Swanston St (West),2900
1388487,2249555,2018-06-03T15:00:00,2018,June,3,Sunday,15,46,Pelham St (S),123
1388488,2249556,2018-06-03T15:00:00,2018,June,3,Sunday,15,47,Melbourne Central-Elizabeth St (East),1739
1388489,2249557,2018-06-03T15:00:00,2018,June,3,Sunday,15,48,QVM-Queen St (East),665
1388490,2249558,2018-06-03T15:00:00,2018,June,3,Sunday,15,49,QVM-Therry St (South),607
1388491,2249559,2018-06-03T15:00:00,2018,June,3,Sunday,15,50,Faraday St-Lygon St (West),413
1388493,2249560,2018-06-03T15:00:00,2018,June,3,Sunday,15,51,QVM-Franklin St (North),231
1388494,2249561,2018-06-03T15:00:00,2018,June,3,Sunday,15,52,Elizabeth St-Lonsdale St (South),554
1388495,2249562,2018-06-03T16:00:00,2018,June,3,Sunday,16,4,Town Hall (West),2630
1388496,2249563,2018-06-03T16:00:00,2018,June,3,Sunday,16,17,Collins Place (South),189
1388497,2249564,2018-06-03T16:00:00,2018,June,3,Sunday,16,18,Collins Place (North),111
1388498,2249565,2018-06-03T16:00:00,2018,June,3,Sunday,16,53,Collins St (North),990
1388499,2249566,2018-06-03T16:00:00,2018,June,3,Sunday,16,2,Bourke Street Mall (South),2205
1388500,2249567,2018-06-03T16:00:00,2018,June,3,Sunday,16,1,Bourke Street Mall (North),3336
1388501,2249568,2018-06-03T16:00:00,2018,June,3,Sunday,16,3,Melbourne Central,2059
1388502,2249569,2018-06-03T16:00:00,2018,June,3,Sunday,16,15,State Library,1605
1388504,2249570,2018-06-03T16:00:00,2018,June,3,Sunday,16,9,Southern Cross Station,143
1388505,2249571,2018-06-03T16:00:00,2018,June,3,Sunday,16,10,Victoria Point,133
1388506,2249572,2018-06-03T16:00:00,2018,June,3,Sunday,16,12,New Quay,540
1388507,2249573,2018-06-03T16:00:00,2018,June,3,Sunday,16,11,Waterfront City,231
1388508,2249574,2018-06-03T16:00:00,2018,June,3,Sunday,16,8,Webb Bridge,314
1388509,2249575,2018-06-03T16:00:00,2018,June,3,Sunday,16,7,Birrarung Marr,626
1388510,2249576,2018-06-03T16:00:00,2018,June,3,Sunday,16,5,Princes Bridge,2025
1388511,2249577,2018-06-03T16:00:00,2018,June,3,Sunday,16,6,Flinders Street Station Underpass,1789
1388512,2249578,2018-06-03T16:00:00,2018,June,3,Sunday,16,26,QV Market-Elizabeth St (West),794
1388513,2249579,2018-06-03T16:00:00,2018,June,3,Sunday,16,24,Spencer St-Collins St (North),1626
1388515,2249580,2018-06-03T16:00:00,2018,June,3,Sunday,16,23,Spencer St-Collins St (South),278
1388516,2249581,2018-06-03T16:00:00,2018,June,3,Sunday,16,25,Melbourne Convention Exhibition Centre,1583
1388517,2249582,2018-06-03T16:00:00,2018,June,3,Sunday,16,21,Bourke St-Russell St (West),964
1388518,2249583,2018-06-03T16:00:00,2018,June,3,Sunday,16,20,Chinatown-Lt Bourke St (South),440
1388519,2249584,2018-06-03T16:00:00,2018,June,3,Sunday,16,19,Chinatown-Swanston St (North),1115
1388520,2249585,2018-06-03T16:00:00,2018,June,3,Sunday,16,22,Flinders St-Elizabeth St (East),2190
1388521,2249586,2018-06-03T16:00:00,2018,June,3,Sunday,16,27,QV Market-Peel St,214
1388522,2249587,2018-06-03T16:00:00,2018,June,3,Sunday,16,28,The Arts Centre,1545
1388523,2249588,2018-06-03T16:00:00,2018,June,3,Sunday,16,31,Lygon St (West),355
1388524,2249589,2018-06-03T16:00:00,2018,June,3,Sunday,16,30,Lonsdale St (South),740
1388526,2249590,2018-06-03T16:00:00,2018,June,3,Sunday,16,33,Flinders St-Spring St (West),105
1388527,2249591,2018-06-03T16:00:00,2018,June,3,Sunday,16,34,Flinders St-Spark La,153
1388528,2249592,2018-06-03T16:00:00,2018,June,3,Sunday,16,39,Alfred Place,125
1388529,2249593,2018-06-03T16:00:00,2018,June,3,Sunday,16,37,Lygon St (East),252
1388530,2249594,2018-06-03T16:00:00,2018,June,3,Sunday,16,40,Lonsdale St-Spring St (West),150
1388531,2249595,2018-06-03T16:00:00,2018,June,3,Sunday,16,36,Queen St (West),164
1388532,2249596,2018-06-03T16:00:00,2018,June,3,Sunday,16,29,St Kilda Rd-Alexandra Gardens,671
1388533,2249597,2018-06-03T16:00:00,2018,June,3,Sunday,16,42,Grattan St-Swanston St (West),230
1388534,2249598,2018-06-03T16:00:00,2018,June,3,Sunday,16,43,Monash Rd-Swanston St (West),216
1388535,2249599,2018-06-03T16:00:00,2018,June,3,Sunday,16,44,Tin Alley-Swanston St (West),119
1388538,2249600,2018-06-03T16:00:00,2018,June,3,Sunday,16,35,Southbank,2620
1388539,2249601,2018-06-03T16:00:00,2018,June,3,Sunday,16,45,Little Collins St-Swanston St (East),1613
1388540,2249602,2018-06-03T16:00:00,2018,June,3,Sunday,16,41,Flinders La-Swanston St (West),2917
1388541,2249603,2018-06-03T16:00:00,2018,June,3,Sunday,16,46,Pelham St (S),114
1388542,2249604,2018-06-03T16:00:00,2018,June,3,Sunday,16,47,Melbourne Central-Elizabeth St (East),1733
1388543,2249605,2018-06-03T16:00:00,2018,June,3,Sunday,16,48,QVM-Queen St (East),573
1388544,2249606,2018-06-03T16:00:00,2018,June,3,Sunday,16,49,QVM-Therry St (South),313
1388545,2249607,2018-06-03T16:00:00,2018,June,3,Sunday,16,50,Faraday St-Lygon St (West),355
1388546,2249608,2018-06-03T16:00:00,2018,June,3,Sunday,16,51,QVM-Franklin St (North),198
1388547,2249609,2018-06-03T16:00:00,2018,June,3,Sunday,16,52,Elizabeth St-Lonsdale St (South),593
1388549,2249610,2018-06-03T17:00:00,2018,June,3,Sunday,17,4,Town Hall (West),2242
1388550,2249611,2018-06-03T17:00:00,2018,June,3,Sunday,17,17,Collins Place (South),216
1388551,2249612,2018-06-03T17:00:00,2018,June,3,Sunday,17,18,Collins Place (North),80
1388552,2249613,2018-06-03T17:00:00,2018,June,3,Sunday,17,53,Collins St (North),544
1388553,2249614,2018-06-03T17:00:00,2018,June,3,Sunday,17,2,Bourke Street Mall (South),1477
1388554,2249615,2018-06-03T17:00:00,2018,June,3,Sunday,17,1,Bourke Street Mall (North),2626
1388555,2249616,2018-06-03T17:00:00,2018,June,3,Sunday,17,3,Melbourne Central,1993
1388556,2249617,2018-06-03T17:00:00,2018,June,3,Sunday,17,15,State Library,1547
1388557,2249618,2018-06-03T17:00:00,2018,June,3,Sunday,17,9,Southern Cross Station,117
1388558,2249619,2018-06-03T17:00:00,2018,June,3,Sunday,17,10,Victoria Point,92
1388560,2249620,2018-06-03T17:00:00,2018,June,3,Sunday,17,12,New Quay,254
1388561,2249621,2018-06-03T17:00:00,2018,June,3,Sunday,17,11,Waterfront City,142
1388562,2249622,2018-06-03T17:00:00,2018,June,3,Sunday,17,8,Webb Bridge,182
1388563,2249623,2018-06-03T17:00:00,2018,June,3,Sunday,17,7,Birrarung Marr,567
1388564,2249624,2018-06-03T17:00:00,2018,June,3,Sunday,17,5,Princes Bridge,1975
1388565,2249625,2018-06-03T17:00:00,2018,June,3,Sunday,17,6,Flinders Street Station Underpass,1588
1388566,2249626,2018-06-03T17:00:00,2018,June,3,Sunday,17,26,QV Market-Elizabeth St (West),628
1388567,2249627,2018-06-03T17:00:00,2018,June,3,Sunday,17,24,Spencer St-Collins St (North),1264
1388568,2249628,2018-06-03T17:00:00,2018,June,3,Sunday,17,23,Spencer St-Collins St (South),267
1388569,2249629,2018-06-03T17:00:00,2018,June,3,Sunday,17,25,Melbourne Convention Exhibition Centre,1326
1388571,2249630,2018-06-03T17:00:00,2018,June,3,Sunday,17,21,Bourke St-Russell St (West),926
1388572,2249631,2018-06-03T17:00:00,2018,June,3,Sunday,17,20,Chinatown-Lt Bourke St (South),486
1388573,2249632,2018-06-03T17:00:00,2018,June,3,Sunday,17,19,Chinatown-Swanston St (North),1113
1388574,2249633,2018-06-03T17:00:00,2018,June,3,Sunday,17,22,Flinders St-Elizabeth St (East),2360
1388575,2249634,2018-06-03T17:00:00,2018,June,3,Sunday,17,27,QV Market-Peel St,177
1388576,2249635,2018-06-03T17:00:00,2018,June,3,Sunday,17,28,The Arts Centre,1620
1388577,2249636,2018-06-03T17:00:00,2018,June,3,Sunday,17,31,Lygon St (West),450
1388578,2249637,2018-06-03T17:00:00,2018,June,3,Sunday,17,30,Lonsdale St (South),769
1388579,2249638,2018-06-03T17:00:00,2018,June,3,Sunday,17,33,Flinders St-Spring St (West),109
1388580,2249639,2018-06-03T17:00:00,2018,June,3,Sunday,17,34,Flinders St-Spark La,140
1388582,2249640,2018-06-03T17:00:00,2018,June,3,Sunday,17,39,Alfred Place,102
1388583,2249641,2018-06-03T17:00:00,2018,June,3,Sunday,17,37,Lygon St (East),269
1388584,2249642,2018-06-03T17:00:00,2018,June,3,Sunday,17,40,Lonsdale St-Spring St (West),136
1388585,2249643,2018-06-03T17:00:00,2018,June,3,Sunday,17,36,Queen St (West),157
1388586,2249644,2018-06-03T17:00:00,2018,June,3,Sunday,17,29,St Kilda Rd-Alexandra Gardens,554
1388587,2249645,2018-06-03T17:00:00,2018,June,3,Sunday,17,42,Grattan St-Swanston St (West),259
1388588,2249646,2018-06-03T17:00:00,2018,June,3,Sunday,17,43,Monash Rd-Swanston St (West),221
1388589,2249647,2018-06-03T17:00:00,2018,June,3,Sunday,17,44,Tin Alley-Swanston St (West),106
1388590,2249648,2018-06-03T17:00:00,2018,June,3,Sunday,17,35,Southbank,2342
1388591,2249649,2018-06-03T17:00:00,2018,June,3,Sunday,17,45,Little Collins St-Swanston St (East),1373
1388593,2249650,2018-06-03T17:00:00,2018,June,3,Sunday,17,41,Flinders La-Swanston St (West),2481
1388594,2249651,2018-06-03T17:00:00,2018,June,3,Sunday,17,46,Pelham St (S),151
1388595,2249652,2018-06-03T17:00:00,2018,June,3,Sunday,17,47,Melbourne Central-Elizabeth St (East),1507
1388596,2249653,2018-06-03T17:00:00,2018,June,3,Sunday,17,48,QVM-Queen St (East),277
1388597,2249654,2018-06-03T17:00:00,2018,June,3,Sunday,17,49,QVM-Therry St (South),181
1388598,2249655,2018-06-03T17:00:00,2018,June,3,Sunday,17,50,Faraday St-Lygon St (West),450
1388599,2249656,2018-06-03T17:00:00,2018,June,3,Sunday,17,51,QVM-Franklin St (North),164
1388600,2249657,2018-06-03T17:00:00,2018,June,3,Sunday,17,52,Elizabeth St-Lonsdale St (South),614
1388601,2249658,2018-06-03T18:00:00,2018,June,3,Sunday,18,4,Town Hall (West),1877
1388602,2249659,2018-06-03T18:00:00,2018,June,3,Sunday,18,17,Collins Place (South),228
1388604,2249660,2018-06-03T18:00:00,2018,June,3,Sunday,18,18,Collins Place (North),96
1388605,2249661,2018-06-03T18:00:00,2018,June,3,Sunday,18,53,Collins St (North),435
1388606,2249662,2018-06-03T18:00:00,2018,June,3,Sunday,18,2,Bourke Street Mall (South),785
1388607,2249663,2018-06-03T18:00:00,2018,June,3,Sunday,18,1,Bourke Street Mall (North),1843
1388608,2249664,2018-06-03T18:00:00,2018,June,3,Sunday,18,3,Melbourne Central,1934
1388609,2249665,2018-06-03T18:00:00,2018,June,3,Sunday,18,15,State Library,1312
1388610,2249666,2018-06-03T18:00:00,2018,June,3,Sunday,18,9,Southern Cross Station,133
1388611,2249667,2018-06-03T18:00:00,2018,June,3,Sunday,18,10,Victoria Point,61
1388612,2249668,2018-06-03T18:00:00,2018,June,3,Sunday,18,12,New Quay,244
1388613,2249669,2018-06-03T18:00:00,2018,June,3,Sunday,18,11,Waterfront City,108
1388615,2249670,2018-06-03T18:00:00,2018,June,3,Sunday,18,8,Webb Bridge,130
1388616,2249671,2018-06-03T18:00:00,2018,June,3,Sunday,18,7,Birrarung Marr,2049
1388617,2249672,2018-06-03T18:00:00,2018,June,3,Sunday,18,5,Princes Bridge,2056
1388618,2249673,2018-06-03T18:00:00,2018,June,3,Sunday,18,6,Flinders Street Station Underpass,1531
1388619,2249674,2018-06-03T18:00:00,2018,June,3,Sunday,18,26,QV Market-Elizabeth St (West),555
1388620,2249675,2018-06-03T18:00:00,2018,June,3,Sunday,18,24,Spencer St-Collins St (North),995
1388621,2249676,2018-06-03T18:00:00,2018,June,3,Sunday,18,23,Spencer St-Collins St (South),245
1388622,2249677,2018-06-03T18:00:00,2018,June,3,Sunday,18,25,Melbourne Convention Exhibition Centre,664
1388623,2249678,2018-06-03T18:00:00,2018,June,3,Sunday,18,21,Bourke St-Russell St (West),915
1388624,2249679,2018-06-03T18:00:00,2018,June,3,Sunday,18,20,Chinatown-Lt Bourke St (South),816
1388626,2249680,2018-06-03T18:00:00,2018,June,3,Sunday,18,19,Chinatown-Swanston St (North),1249
1388627,2249681,2018-06-03T18:00:00,2018,June,3,Sunday,18,22,Flinders St-Elizabeth St (East),1836
1388628,2249682,2018-06-03T18:00:00,2018,June,3,Sunday,18,27,QV Market-Peel St,119
